job_id,team_id,job_type,region,energy_kwh,runtime_minutes,selected_start,selected_end,carbon_intensity,carbon_emission_kg,baseline_carbon_emission_kg,carbon_avoided_kg,carbon_reduction_pct,electricity_cost_usd,baseline_cost_usd,cost_difference_usd,cost_reduction_pct,currency,native_cost,baseline_native_cost,cost_saved_native,scheduling_delay_hours,sla_met,tariff_plan,scheduling_method,slot_utilization_pct,demand_predicted,spilled_from_preferred,ml_advisor_used
GS-JOB-000098,operations,DATA_PROCESSING,SE,1.4,24,2026-09-15T14:05:46.852932,2026-09-15T14:29:46.852932,17.0,0.0238,0.0238,0.0,0.0,0.004522,0.004522,0.0,0.0,SEK,0.05,0.05,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000099,data-engineering,ETL,AU-SA-Large,10.65,128,2026-09-15T14:05:46.872816,2026-09-15T16:13:46.872816,42.0,0.4473,0.4473,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000100,operations,DATA_PROCESSING,AU-SA-Small,2.318,73,2026-09-15T14:05:46.938856,2026-09-15T15:18:46.938856,42.0,0.097356,0.097356,0.0,0.0,0.135603,0.135603,0.0,0.0,AUD,0.21,0.21,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000101,operations,DATA_PROCESSING,IN-TG,3.045,63,2026-09-15T14:05:46.976623,2026-09-15T15:08:46.976623,609.0,1.854405,1.854405,0.0,0.0,0.319725,0.319725,0.0,0.0,INR,26.64,26.64,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000102,ml-platform,ANALYTICS,IN-GJ,4.559,58,2026-09-15T14:05:46.995436,2026-09-15T15:03:46.995436,683.0,3.113797,3.113797,0.0,0.0,0.243451,0.243451,0.0,0.0,INR,20.29,20.29,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000103,data-engineering,ETL,IN-WB,7.75,93,2026-09-15T14:05:47.034063,2026-09-15T15:38:47.034063,738.0,5.7195,5.7195,0.0,0.0,1.01835,1.01835,0.0,0.0,INR,84.86,84.86,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000104,finance,DATA_PROCESSING,IN-PB,0.731,26,2026-09-15T14:05:47.052743,2026-09-15T14:31:47.052743,501.0,0.366231,0.366231,0.0,0.0,0.078948,0.078948,0.0,0.0,INR,6.58,6.58,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000105,ml-platform,ML_TRAINING,US-CA,204.876,325,2026-09-15T19:00:00,2026-09-16T00:25:00,129.0,26.429004,51.423876,24.994872,48.61,23.523862,23.523862,0.0,0.0,USD,23.52,23.52,0.0,4.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000106,operations,DATA_PROCESSING,US-NY,2.744,59,2026-09-15T14:05:47.139014,2026-09-15T15:04:47.139014,321.0,0.880824,0.880824,0.0,0.0,0.570752,0.570752,0.0,0.0,USD,0.57,0.57,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000107,operations,REPORT_GENERATION,US-TX,8.745,159,2026-09-15T15:00:00,2026-09-15T17:39:00,245.0,2.142525,2.194995,0.05247,2.39,0.535159,0.535159,0.0,0.0,USD,0.54,0.54,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000108,finance,BACKUP,SE,17.889,160,2026-09-15T14:05:47.270910,2026-09-15T16:45:47.270910,17.0,0.304113,0.304113,0.0,0.0,0.057781,0.057781,0.0,0.0,SEK,0.61,0.61,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000109,data-engineering,ETL,AU-SA-Large,21.85,138,2026-09-15T14:05:47.309085,2026-09-15T16:23:47.309085,42.0,0.9177,0.9177,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000110,finance,REPORT_GENERATION,AU-SA-Small,6.248,85,2026-09-15T14:05:47.362486,2026-09-15T15:30:47.362486,42.0,0.262416,0.262416,0.0,0.0,0.365508,0.365508,0.0,0.0,AUD,0.56,0.56,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000111,operations,ML_TRAINING,IN-TG,157.563,256,2026-09-15T14:05:47.387924,2026-09-15T18:21:47.387924,609.0,95.955867,95.955867,0.0,0.0,16.544115,16.544115,0.0,0.0,INR,1378.68,1378.68,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000112,operations,BACKUP,IN-GJ,9.758,172,2026-09-15T15:00:00,2026-09-15T17:52:00,682.0,6.654956,6.664714,0.009758,0.15,0.521077,0.521077,0.0,0.0,INR,43.42,43.42,0.0,0.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000113,ml-platform,ANALYTICS,IN-WB,1.824,23,2026-09-15T14:05:47.429105,2026-09-15T14:28:47.429105,738.0,1.346112,1.346112,0.0,0.0,0.239674,0.239674,0.0,0.0,INR,19.97,19.97,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000114,analytics,ETL,IN-PB,4.032,38,2026-09-15T14:05:47.454301,2026-09-15T14:43:47.454301,501.0,2.020032,2.020032,0.0,0.0,0.435456,0.435456,0.0,0.0,INR,36.29,36.29,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000115,analytics,ML_TRAINING,US-CA,85.54,282,2026-09-15T19:00:00,2026-09-15T23:42:00,129.0,11.03466,21.47054,10.43588,48.61,9.821703,9.821703,0.0,0.0,USD,9.82,9.82,0.0,4.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000116,ml-platform,ANALYTICS,US-NY,2.418,56,2026-09-15T14:05:47.524832,2026-09-15T15:01:47.524832,321.0,0.776178,0.776178,0.0,0.0,0.502944,0.502944,0.0,0.0,USD,0.5,0.5,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000117,finance,REPORT_GENERATION,US-TX,15.675,171,2026-09-15T15:00:00,2026-09-15T17:51:00,245.0,3.840375,3.934425,0.09405,2.39,0.959247,0.959247,0.0,0.0,USD,0.96,0.96,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000118,analytics,DATA_PROCESSING,SE,0.903,26,2026-09-15T14:05:47.588568,2026-09-15T14:31:47.588568,17.0,0.015351,0.015351,0.0,0.0,0.002917,0.002917,0.0,0.0,SEK,0.03,0.03,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000119,operations,DATA_PROCESSING,AU-SA-Large,1.825,44,2026-09-15T14:05:47.653081,2026-09-15T14:49:47.653081,42.0,0.07665,0.07665,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000120,operations,REPORT_GENERATION,AU-SA-Small,7.014,100,2026-09-15T14:05:47.672186,2026-09-15T15:45:47.672186,42.0,0.294588,0.294588,0.0,0.0,0.410319,0.410319,0.0,0.0,AUD,0.63,0.63,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000121,ml-platform,ML_TRAINING,IN-TG,106.72,400,2026-09-15T14:05:47.748089,2026-09-15T20:45:47.748089,609.0,64.99248,64.99248,0.0,0.0,11.2056,11.2056,0.0,0.0,INR,933.8,933.8,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000122,operations,DATA_PROCESSING,IN-GJ,1.302,25,2026-09-15T15:00:00,2026-09-15T15:25:00,682.0,0.887964,0.889266,0.001302,0.15,0.069527,0.069527,0.0,0.0,INR,5.79,5.79,0.0,0.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000123,data-engineering,ETL,IN-WB,8.19,109,2026-09-15T14:05:47.786201,2026-09-15T15:54:47.786201,738.0,6.04422,6.04422,0.0,0.0,1.076166,1.076166,0.0,0.0,INR,89.68,89.68,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000124,finance,REPORT_GENERATION,IN-PB,2.552,35,2026-09-15T14:05:47.806256,2026-09-15T14:40:47.806256,501.0,1.278552,1.278552,0.0,0.0,0.275616,0.275616,0.0,0.0,INR,22.97,22.97,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000125,analytics,IMAGE_PROCESSING,US-CA,35.937,178,2026-09-15T19:00:00,2026-09-15T21:58:00,129.0,4.635873,9.020187,4.384314,48.61,4.126286,4.126286,0.0,0.0,USD,4.13,4.13,0.0,4.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000126,operations,DATA_PROCESSING,US-NY,1.922,37,2026-09-15T14:05:47.898618,2026-09-15T14:42:47.898618,321.0,0.616962,0.616962,0.0,0.0,0.399776,0.399776,0.0,0.0,USD,0.4,0.4,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000128,operations,DATA_PROCESSING,SE,4.375,75,2026-09-15T14:05:47.939978,2026-09-15T15:20:47.939978,17.0,0.074375,0.074375,0.0,0.0,0.014131,0.014131,0.0,0.0,SEK,0.15,0.15,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000129,analytics,IMAGE_PROCESSING,AU-SA-Large,53.669,172,2026-09-15T14:05:47.958368,2026-09-15T16:57:47.958368,42.0,2.254098,2.254098,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000130,analytics,IMAGE_PROCESSING,AU-SA-Small,29.799,232,2026-09-15T14:05:47.986433,2026-09-15T17:57:47.986433,42.0,1.251558,1.251558,0.0,0.0,1.743242,1.743242,0.0,0.0,AUD,2.68,2.68,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000131,finance,REPORT_GENERATION,IN-TG,4.32,65,2026-09-15T14:05:48.002833,2026-09-15T15:10:48.002833,609.0,2.63088,2.63088,0.0,0.0,0.4536,0.4536,0.0,0.0,INR,37.8,37.8,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000132,ml-platform,ETL,IN-GJ,6.072,152,2026-09-15T15:00:00,2026-09-15T17:32:00,682.0,4.141104,4.147176,0.006072,0.15,0.324245,0.324245,0.0,0.0,INR,27.02,27.02,0.0,0.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000133,data-engineering,ETL,IN-WB,18.291,164,2026-09-15T14:05:48.080496,2026-09-15T16:49:48.080496,738.0,13.498758,13.498758,0.0,0.0,2.403437,2.403437,0.0,0.0,INR,200.29,200.29,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000134,operations,BACKUP,IN-PB,18.144,151,2026-09-15T14:05:48.105208,2026-09-15T16:36:48.105208,501.0,9.090144,9.090144,0.0,0.0,1.959552,1.959552,0.0,0.0,INR,163.3,163.3,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000135,ml-platform,ETL,US-CA,2.94,88,2026-09-15T14:05:48.122784,2026-09-15T15:33:48.122784,251.0,0.73794,0.73794,0.0,0.0,0.337571,0.337571,0.0,0.0,USD,0.34,0.34,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000136,operations,DATA_PROCESSING,US-NY,5.22,87,2026-09-15T14:05:48.154088,2026-09-15T15:32:48.154088,321.0,1.67562,1.67562,0.0,0.0,1.08576,1.08576,0.0,0.0,USD,1.09,1.09,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000137,finance,REPORT_GENERATION,US-TX,2.304,77,2026-09-15T15:00:00,2026-09-15T16:17:00,245.0,0.56448,0.578304,0.013824,2.39,0.140996,0.140996,0.0,0.0,USD,0.14,0.14,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000138,data-engineering,ANALYTICS,SE,1.344,29,2026-09-15T14:05:48.206715,2026-09-15T14:34:48.206715,17.0,0.022848,0.022848,0.0,0.0,0.004341,0.004341,0.0,0.0,SEK,0.05,0.05,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000139,data-engineering,ETL,AU-SA-Large,8.827,58,2026-09-15T14:05:48.224815,2026-09-15T15:03:48.224815,42.0,0.370734,0.370734,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000140,operations,DATA_PROCESSING,AU-SA-Small,2.938,68,2026-09-15T14:05:48.265363,2026-09-15T15:13:48.265363,42.0,0.123396,0.123396,0.0,0.0,0.171873,0.171873,0.0,0.0,AUD,0.26,0.26,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000141,data-engineering,ETL,IN-TG,11.438,80,2026-09-15T14:05:48.292728,2026-09-15T15:25:48.292728,609.0,6.965742,6.965742,0.0,0.0,1.20099,1.20099,0.0,0.0,INR,100.08,100.08,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000142,operations,DATA_PROCESSING,IN-GJ,0.6,18,2026-09-15T15:00:00,2026-09-15T15:18:00,682.0,0.4092,0.4098,0.0006,0.15,0.03204,0.03204,0.0,0.0,INR,2.67,2.67,0.0,0.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000143,finance,ANALYTICS,IN-WB,1.715,21,2026-09-15T14:05:48.371759,2026-09-15T14:26:48.371759,738.0,1.26567,1.26567,0.0,0.0,0.225351,0.225351,0.0,0.0,INR,18.78,18.78,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000144,operations,BACKUP,IN-PB,22.24,167,2026-09-15T14:05:48.406441,2026-09-15T16:52:48.406441,501.0,11.14224,11.14224,0.0,0.0,2.40192,2.40192,0.0,0.0,INR,200.16,200.16,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000145,operations,BACKUP,US-CA,3.7,30,2026-09-15T19:00:00,2026-09-15T19:30:00,129.0,0.4773,0.9287,0.4514,48.61,0.424834,0.424834,0.0,0.0,USD,0.42,0.42,0.0,4.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000146,operations,DATA_PROCESSING,US-NY,3.08,84,2026-09-15T14:05:48.482513,2026-09-15T15:29:48.482513,321.0,0.98868,0.98868,0.0,0.0,0.64064,0.64064,0.0,0.0,USD,0.64,0.64,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000147,ml-platform,IMAGE_PROCESSING,US-TX,60.762,320,2026-09-15T15:00:00,2026-09-15T20:20:00,245.0,14.88669,15.251262,0.364572,2.39,3.718391,3.718391,0.0,0.0,USD,3.72,3.72,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000148,operations,DATA_PROCESSING,SE,0.903,26,2026-09-15T14:05:48.617469,2026-09-15T14:31:48.617469,17.0,0.015351,0.015351,0.0,0.0,0.002917,0.002917,0.0,0.0,SEK,0.03,0.03,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000149,finance,ETL,AU-SA-Large,5.082,46,2026-09-15T14:05:48.650010,2026-09-15T14:51:48.650010,42.0,0.213444,0.213444,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000150,data-engineering,ETL,AU-SA-Small,5.472,43,2026-09-15T14:05:48.673537,2026-09-15T14:48:48.673537,42.0,0.229824,0.229824,0.0,0.0,0.320112,0.320112,0.0,0.0,AUD,0.49,0.49,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000151,ml-platform,ML_TRAINING,IN-TG,168.923,404,2026-09-15T14:05:48.709991,2026-09-15T20:49:48.709991,609.0,102.874107,102.874107,0.0,0.0,17.736915,17.736915,0.0,0.0,INR,1478.08,1478.08,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000152,ml-platform,BACKUP,IN-GJ,8.514,119,2026-09-15T15:00:00,2026-09-15T16:59:00,682.0,5.806548,5.815062,0.008514,0.15,0.454648,0.454648,0.0,0.0,INR,37.89,37.89,0.0,0.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000153,ml-platform,ML_TRAINING,IN-WB,81.774,277,2026-09-15T14:05:48.799900,2026-09-15T18:42:48.799900,738.0,60.349212,60.349212,0.0,0.0,10.745104,10.745104,0.0,0.0,INR,895.43,895.43,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000154,operations,DATA_PROCESSING,IN-PB,4.116,88,2026-09-15T14:05:48.830278,2026-09-15T15:33:48.830278,501.0,2.062116,2.062116,0.0,0.0,0.444528,0.444528,0.0,0.0,INR,37.04,37.04,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000155,data-engineering,ETL,US-CA,28.122,196,2026-09-15T14:05:48.850770,2026-09-15T17:21:48.850770,251.0,7.058622,7.058622,0.0,0.0,3.228968,3.228968,0.0,0.0,USD,3.23,3.23,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000156,finance,REPORT_GENERATION,US-NY,6.29,111,2026-09-15T14:05:48.868493,2026-09-15T15:56:48.868493,321.0,2.01909,2.01909,0.0,0.0,1.30832,1.30832,0.0,0.0,USD,1.31,1.31,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000157,operations,BACKUP,US-TX,3.55,30,2026-09-15T15:00:00,2026-09-15T15:30:00,245.0,0.86975,0.89105,0.0213,2.39,0.217246,0.217246,0.0,0.0,USD,0.22,0.22,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000158,data-engineering,ETL,SE,18.63,162,2026-09-15T14:05:48.914562,2026-09-15T16:47:48.914562,17.0,0.31671,0.31671,0.0,0.0,0.060175,0.060175,0.0,0.0,SEK,0.63,0.63,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000159,analytics,ML_TRAINING,AU-SA-Large,152.845,238,2026-09-15T14:05:48.941455,2026-09-15T18:03:48.941455,42.0,6.41949,6.41949,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000160,operations,BACKUP,AU-SA-Small,16.644,175,2026-09-15T14:05:48.960968,2026-09-15T17:00:48.960968,42.0,0.699048,0.699048,0.0,0.0,0.973674,0.973674,0.0,0.0,AUD,1.5,1.5,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000161,operations,BACKUP,IN-TG,16.359,172,2026-09-15T14:05:48.985091,2026-09-15T16:57:48.985091,609.0,9.962631,9.962631,0.0,0.0,1.717695,1.717695,0.0,0.0,INR,143.14,143.14,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000162,operations,IMAGE_PROCESSING,IN-GJ,47.177,148,2026-09-15T15:00:00,2026-09-15T17:28:00,682.0,32.174714,32.221891,0.047177,0.15,2.519252,2.519252,0.0,0.0,INR,209.94,209.94,0.0,0.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000164,analytics,ETL,IN-PB,37.044,227,2026-09-15T14:05:49.041625,2026-09-15T17:52:49.041625,501.0,18.559044,18.559044,0.0,0.0,4.000752,4.000752,0.0,0.0,INR,333.4,333.4,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000165,data-engineering,BACKUP,US-CA,8.4,90,2026-09-15T19:00:00,2026-09-15T20:30:00,129.0,1.0836,2.1084,1.0248,48.61,0.964488,0.964488,0.0,0.0,USD,0.96,0.96,0.0,4.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000166,data-engineering,ETL,US-NY,37.8,227,2026-09-15T14:05:49.088455,2026-09-15T17:52:49.088455,321.0,12.1338,12.1338,0.0,0.0,7.8624,7.8624,0.0,0.0,USD,7.86,7.86,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000167,analytics,ML_TRAINING,US-TX,31.779,178,2026-09-15T14:05:49.108404,2026-09-15T17:03:49.108404,251.0,7.976529,7.976529,0.0,0.0,1.944748,1.944748,0.0,0.0,USD,1.94,1.94,0.0,0.0,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000168,operations,BACKUP,SE,7.452,65,2026-09-15T14:05:49.134552,2026-09-15T15:10:49.134552,17.0,0.126684,0.126684,0.0,0.0,0.02407,0.02407,0.0,0.0,SEK,0.25,0.25,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000169,data-engineering,ETL,AU-SA-Large,19.107,116,2026-09-15T14:05:49.163496,2026-09-15T16:01:49.163496,42.0,0.802494,0.802494,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000170,data-engineering,ETL,AU-SA-Small,4.096,77,2026-09-15T14:05:49.181358,2026-09-15T15:22:49.181358,42.0,0.172032,0.172032,0.0,0.0,0.239616,0.239616,0.0,0.0,AUD,0.37,0.37,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000171,data-engineering,ETL,IN-TG,10.428,79,2026-09-15T14:05:49.209052,2026-09-15T15:24:49.209052,609.0,6.350652,6.350652,0.0,0.0,1.09494,1.09494,0.0,0.0,INR,91.25,91.25,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000172,analytics,DATA_PROCESSING,IN-GJ,3.5,84,2026-09-15T15:00:00,2026-09-15T16:24:00,682.0,2.387,2.3905,0.0035,0.15,0.1869,0.1869,0.0,0.0,INR,15.57,15.57,0.0,0.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000173,finance,REPORT_GENERATION,IN-WB,3.808,41,2026-09-15T14:05:49.281444,2026-09-15T14:46:49.281444,738.0,2.810304,2.810304,0.0,0.0,0.500371,0.500371,0.0,0.0,INR,41.7,41.7,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000174,operations,ETL,IN-PB,7.497,88,2026-09-15T14:05:49.351430,2026-09-15T15:33:49.351430,501.0,3.755997,3.755997,0.0,0.0,0.809676,0.809676,0.0,0.0,INR,67.47,67.47,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000175,data-engineering,ETL,US-CA,4.795,82,2026-09-15T18:00:00,2026-09-15T19:22:00,130.0,0.62335,1.203545,0.580195,48.21,0.550562,0.550562,0.0,0.0,USD,0.55,0.55,0.0,3.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000176,operations,DATA_PROCESSING,US-NY,4.255,69,2026-09-15T14:05:49.395206,2026-09-15T15:14:49.395206,321.0,1.365855,1.365855,0.0,0.0,0.88504,0.88504,0.0,0.0,USD,0.89,0.89,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000177,finance,REPORT_GENERATION,US-TX,2.982,85,2026-09-15T15:00:00,2026-09-15T16:25:00,245.0,0.73059,0.748482,0.017892,2.39,0.182486,0.182486,0.0,0.0,USD,0.18,0.18,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000178,data-engineering,ETL,SE,7.584,95,2026-09-15T14:05:49.440066,2026-09-15T15:40:49.440066,17.0,0.128928,0.128928,0.0,0.0,0.024496,0.024496,0.0,0.0,SEK,0.26,0.26,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000180,operations,DATA_PROCESSING,AU-SA-Small,4.29,78,2026-09-15T14:05:49.500908,2026-09-15T15:23:49.500908,42.0,0.18018,0.18018,0.0,0.0,0.250965,0.250965,0.0,0.0,AUD,0.39,0.39,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000181,data-engineering,DATA_PROCESSING,IN-TG,3.38,78,2026-09-15T14:05:49.528449,2026-09-15T15:23:49.528449,609.0,2.05842,2.05842,0.0,0.0,0.3549,0.3549,0.0,0.0,INR,29.57,29.57,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000182,analytics,ETL,IN-GJ,5.564,64,2026-09-15T15:00:00,2026-09-15T16:04:00,682.0,3.794648,3.800212,0.005564,0.15,0.297118,0.297118,0.0,0.0,INR,24.76,24.76,0.0,0.9,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000183,operations,BACKUP,IN-WB,6.106,85,2026-09-15T14:05:49.586366,2026-09-15T15:30:49.586366,738.0,4.506228,4.506228,0.0,0.0,0.802328,0.802328,0.0,0.0,INR,66.86,66.86,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000184,ml-platform,ML_TRAINING,IN-PB,102.66,531,2026-09-15T14:05:49.621568,2026-09-15T22:56:49.621568,501.0,51.43266,51.43266,0.0,0.0,11.08728,11.08728,0.0,0.0,INR,923.94,923.94,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000185,operations,DATA_PROCESSING,US-CA,0.95,30,2026-09-15T14:05:49.639695,2026-09-15T14:35:49.639695,251.0,0.23845,0.23845,0.0,0.0,0.109079,0.109079,0.0,0.0,USD,0.11,0.11,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000186,ml-platform,ML_TRAINING,US-NY,368.6,582,2026-09-15T14:05:49.685670,2026-09-15T23:47:49.685670,321.0,118.3206,118.3206,0.0,0.0,76.6688,76.6688,0.0,0.0,USD,76.67,76.67,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000187,ml-platform,ETL,US-TX,7.96,239,2026-09-15T15:00:00,2026-09-15T18:59:00,245.0,1.9502,1.99796,0.04776,2.39,0.48712,0.48712,0.0,0.0,USD,0.49,0.49,0.0,0.9,True,Flat,single_greedy,0.0,0.0,False,False
GS-JOB-000188,finance,REPORT_GENERATION,SE,3.956,55,2026-09-15T14:05:49.741369,2026-09-15T15:00:49.741369,17.0,0.067252,0.067252,0.0,0.0,0.012778,0.012778,0.0,0.0,SEK,0.13,0.13,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000189,analytics,ANALYTICS,AU-SA-Large,2.73,63,2026-09-15T14:05:49.761972,2026-09-15T15:08:49.761972,42.0,0.11466,0.11466,0.0,0.0,0.0,0.0,0.0,0.0,AUD,0.0,0.0,0.0,0.0,True,Demand,single_greedy,0.0,0.0,False,False
GS-JOB-000190,finance,ETL,AU-SA-Small,26.04,168,2026-09-15T14:05:49.789752,2026-09-15T16:53:49.789752,42.0,1.09368,1.09368,0.0,0.0,1.52334,1.52334,0.0,0.0,AUD,2.34,2.34,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000191,data-engineering,ETL,IN-TG,8.646,157,2026-09-15T14:05:49.813973,2026-09-15T16:42:49.813973,609.0,5.265414,5.265414,0.0,0.0,0.90783,0.90783,0.0,0.0,INR,75.65,75.65,0.0,0.0,True,ToD,single_greedy,0.0,0.0,False,False
GS-JOB-000192,analytics,DATA_PROCESSING,IN-GJ,2.6,78,2026-09-15T15:00:00,2026-09-15T16:18:00,682.0,1.7732,1.7758,0.0026,0.15,0.13884,0.13884,0.0,0.0,INR,11.57,11.57,0.0,0.9,True,ToD,single_greedy,0.0,0.0,False,False
